자치구_코드_명,서비스_업종_코드_명,점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,년,분기,년_분기
동대문구,전자상거래업,1498,0.7,11,2,2019,4,2019-04
동대문구,화장품,486,9.1,48,39,2019,4,2019-04
동대문구,문구,109,1.7,2,9,2019,4,2019-04
동대문구,의약품,546,2.1,12,14,2019,4,2019-04
동대문구,편의점,22,3.7,15,386,2019,4,2019-04
동대문구,슈퍼마켓,540,4.0,22,11,2019,4,2019-04
동대문구,여관,158,2.5,4,0,2019,4,2019-04
동대문구,커피-음료,370,6.1,31,138,2019,4,2019-04
동대문구,치킨전문점,93,5.9,14,144,2019,4,2019-04
동대문구,패스트푸드점,87,3.3,6,96,2019,4,2019-04
동대문구,양식음식점,163,4.4,8,18,2019,4,2019-04
동대문구,일식음식점,146,6.2,10,15,2019,4,2019-04
동대문구,중식음식점,198,4.9,10,6,2019,4,2019-04
동대문구,한식음식점,2162,4.1,96,192,2019,4,2019-04
광진구,전자상거래업,1113,0.6,7,6,2019,4,2019-04
광진구,화장품,500,5.9,32,43,2019,4,2019-04
광진구,문구,114,1.6,2,13,2019,4,2019-04
광진구,의약품,260,1.8,5,23,2019,4,2019-04
광진구,편의점,24,2.8,11,374,2019,4,2019-04
광진구,슈퍼마켓,420,3.7,16,7,2019,4,2019-04
광진구,여관,105,6.6,7,1,2019,4,2019-04
광진구,커피-음료,482,4.1,26,153,2019,4,2019-04
광진구,치킨전문점,96,6.0,14,136,2019,4,2019-04
광진구,패스트푸드점,94,4.2,8,96,2019,4,2019-04
광진구,양식음식점,200,4.6,10,19,2019,4,2019-04
광진구,일식음식점,194,3.1,7,33,2019,4,2019-04
광진구,중식음식점,215,4.0,9,12,2019,4,2019-04
광진구,한식음식점,1900,3.4,72,222,2019,4,2019-04
성동구,전자상거래업,1376,0.6,8,5,2019,4,2019-04
성동구,화장품,471,3.2,16,29,2019,4,2019-04
성동구,문구,106,1.7,2,13,2019,4,2019-04
성동구,의약품,226,1.3,3,14,2019,4,2019-04
성동구,편의점,23,5.8,19,303,2019,4,2019-04
성동구,슈퍼마켓,373,3.9,15,14,2019,4,2019-04
성동구,여관,87,5.7,5,0,2019,4,2019-04
성동구,커피-음료,475,2.7,17,148,2019,4,2019-04
성동구,치킨전문점,64,6.3,12,128,2019,4,2019-04
성동구,패스트푸드점,90,1.8,3,79,2019,4,2019-04
성동구,양식음식점,190,4.2,9,26,2019,4,2019-04
성동구,일식음식점,142,6.1,10,23,2019,4,2019-04
성동구,중식음식점,129,2.8,4,13,2019,4,2019-04
성동구,한식음식점,1681,3.4,64,177,2019,4,2019-04
용산구,전자상거래업,1188,1.3,15,5,2019,4,2019-04
용산구,화장품,382,6.1,27,59,2019,4,2019-04
용산구,문구,137,0.0,0,8,2019,4,2019-04
용산구,의약품,171,2.7,5,13,2019,4,2019-04
용산구,편의점,34,2.9,9,272,2019,4,2019-04
용산구,슈퍼마켓,449,3.7,17,6,2019,4,2019-04
용산구,여관,104,1.9,2,0,2019,4,2019-04
용산구,커피-음료,580,4.0,29,142,2019,4,2019-04
용산구,치킨전문점,57,2.2,3,78,2019,4,2019-04
용산구,패스트푸드점,120,5.6,11,76,2019,4,2019-04
용산구,양식음식점,642,2.2,15,33,2019,4,2019-04
용산구,일식음식점,237,3.0,8,30,2019,4,2019-04
용산구,중식음식점,151,1.2,2,15,2019,4,2019-04
용산구,한식음식점,1672,2.8,50,126,2019,4,2019-04
중구,전자상거래업,1539,0.8,12,8,2019,4,2019-04
중구,화장품,791,2.8,26,145,2019,4,2019-04
중구,문구,320,0.9,3,14,2019,4,2019-04
중구,의약품,286,1.3,4,11,2019,4,2019-04
중구,편의점,43,3.7,18,443,2019,4,2019-04
중구,슈퍼마켓,954,2.6,25,11,2019,4,2019-04
중구,여관,231,2.6,6,4,2019,4,2019-04
중구,커피-음료,665,3.4,34,340,2019,4,2019-04
중구,치킨전문점,58,7.3,12,107,2019,4,2019-04
중구,패스트푸드점,112,2.3,5,104,2019,4,2019-04
중구,양식음식점,351,2.7,11,59,2019,4,2019-04
중구,일식음식점,249,5.7,17,50,2019,4,2019-04
중구,중식음식점,258,3.3,9,15,2019,4,2019-04
중구,한식음식점,2549,2.8,79,310,2019,4,2019-04
종로구,전자상거래업,1152,1.0,11,1,2019,4,2019-04
종로구,화장품,426,2.6,13,68,2019,4,2019-04
종로구,문구,282,2.0,6,22,2019,4,2019-04
종로구,의약품,263,1.5,4,12,2019,4,2019-04
종로구,편의점,32,3.1,12,361,2019,4,2019-04
종로구,슈퍼마켓,541,3.2,18,13,2019,4,2019-04
종로구,여관,248,4.8,12,1,2019,4,2019-04
종로구,커피-음료,809,2.9,32,285,2019,4,2019-04
종로구,치킨전문점,53,2.8,4,91,2019,4,2019-04
종로구,패스트푸드점,157,2.4,6,98,2019,4,2019-04
종로구,양식음식점,477,3.6,19,46,2019,4,2019-04
종로구,일식음식점,247,4.4,13,50,2019,4,2019-04
종로구,중식음식점,213,4.4,10,16,2019,4,2019-04
종로구,한식음식점,2687,3.2,94,244,2019,4,2019-04
강동구,전자상거래업,982,0.4,4,1,2019,3,2019-03
강동구,화장품,627,4.3,29,52,2019,3,2019-03
강동구,문구,113,2.3,3,16,2019,3,2019-03
강동구,의약품,348,1.6,6,30,2019,3,2019-03
강동구,편의점,35,3.6,15,376,2019,3,2019-03
강동구,슈퍼마켓,482,4.1,20,10,2019,3,2019-03
강동구,여관,123,5.6,7,1,2019,3,2019-03
강동구,커피-음료,450,5.4,32,146,2019,3,2019-03
강동구,치킨전문점,128,7.1,20,152,2019,3,2019-03
강동구,패스트푸드점,87,2.0,4,109,2019,3,2019-03
강동구,양식음식점,138,5.7,9,20,2019,3,2019-03
강동구,일식음식점,173,3.1,6,23,2019,3,2019-03
강동구,중식음식점,146,2.5,4,15,2019,3,2019-03
강동구,한식음식점,2013,5.0,111,228,2019,3,2019-03
송파구,전자상거래업,1831,0.9,17,5,2019,3,2019-03
송파구,화장품,1028,2.6,29,93,2019,3,2019-03
송파구,문구,235,1.9,5,30,2019,3,2019-03
송파구,의약품,625,2.1,14,34,2019,3,2019-03
송파구,편의점,64,3.5,24,625,2019,3,2019-03
송파구,슈퍼마켓,684,2.9,21,30,2019,3,2019-03
송파구,여관,107,3.7,4,0,2019,3,2019-03
송파구,커피-음료,809,6.1,70,337,2019,3,2019-03
송파구,치킨전문점,150,5.2,20,237,2019,3,2019-03
송파구,패스트푸드점,143,4.2,14,191,2019,3,2019-03
송파구,양식음식점,363,4.5,19,56,2019,3,2019-03
송파구,일식음식점,416,4.0,19,65,2019,3,2019-03
송파구,중식음식점,218,2.8,7,32,2019,3,2019-03
송파구,한식음식점,2975,4.1,140,450,2019,3,2019-03
강남구,전자상거래업,2679,1.5,41,13,2019,3,2019-03
강남구,화장품,2724,2.5,73,150,2019,3,2019-03
강남구,문구,304,1.9,7,65,2019,3,2019-03
강남구,의약품,817,2.4,21,51,2019,3,2019-03
강남구,편의점,93,3.9,40,921,2019,3,2019-03
강남구,슈퍼마켓,915,3.6,35,54,2019,3,2019-03
강남구,여관,155,6.5,10,0,2019,3,2019-03
강남구,커피-음료,1435,4.9,103,684,2019,3,2019-03
강남구,치킨전문점,123,5.0,18,237,2019,3,2019-03
강남구,패스트푸드점,279,4.3,21,215,2019,3,2019-03
강남구,양식음식점,1158,5.0,64,113,2019,3,2019-03
강남구,일식음식점,744,3.6,31,119,2019,3,2019-03
강남구,중식음식점,415,3.8,17,28,2019,3,2019-03
강남구,한식음식점,4394,4.1,203,573,2019,3,2019-03
서초구,전자상거래업,1704,1.2,20,1,2019,3,2019-03
서초구,화장품,1155,3.3,40,70,2019,3,2019-03
서초구,문구,235,2.6,7,38,2019,3,2019-03
서초구,의약품,524,1.6,9,25,2019,3,2019-03
서초구,편의점,36,2.7,15,511,2019,3,2019-03
서초구,슈퍼마켓,515,3.9,21,24,2019,3,2019-03
서초구,여관,82,3.6,3,1,2019,3,2019-03
서초구,커피-음료,826,5.0,57,321,2019,3,2019-03
서초구,치킨전문점,78,4.3,10,154,2019,3,2019-03
서초구,패스트푸드점,129,4.6,11,110,2019,3,2019-03
서초구,양식음식점,459,3.1,16,50,2019,3,2019-03
서초구,일식음식점,339,3.4,13,48,2019,3,2019-03
서초구,중식음식점,241,5.5,14,15,2019,3,2019-03
서초구,한식음식점,2707,4.6,140,335,2019,3,2019-03
관악구,전자상거래업,832,0.8,7,3,2019,3,2019-03
관악구,화장품,540,5.9,35,54,2019,3,2019-03
관악구,문구,99,0.9,1,11,2019,3,2019-03
관악구,의약품,282,1.7,5,21,2019,3,2019-03
관악구,편의점,31,2.7,13,457,2019,3,2019-03
관악구,슈퍼마켓,520,3.3,17,3,2019,3,2019-03
관악구,여관,184,2.2,4,0,2019,3,2019-03
관악구,커피-음료,466,5.1,32,166,2019,3,2019-03
관악구,치킨전문점,128,5.1,15,167,2019,3,2019-03
관악구,패스트푸드점,100,4.2,9,112,2019,3,2019-03
관악구,양식음식점,186,6.1,13,26,2019,3,2019-03
관악구,일식음식점,192,7.6,17,31,2019,3,2019-03
관악구,중식음식점,194,3.3,7,15,2019,3,2019-03
관악구,한식음식점,2220,4.3,105,246,2019,3,2019-03
동작구,전자상거래업,688,0.7,5,0,2019,3,2019-03
동작구,화장품,408,4.8,22,48,2019,3,2019-03
동작구,문구,79,2.2,2,11,2019,3,2019-03
동작구,의약품,257,1.5,4,17,2019,3,2019-03
동작구,편의점,15,2.3,8,340,2019,3,2019-03
동작구,슈퍼마켓,365,4.0,15,13,2019,3,2019-03
동작구,여관,51,2.0,1,0,2019,3,2019-03
동작구,커피-음료,401,4.6,26,162,2019,3,2019-03
동작구,치킨전문점,101,4.8,12,148,2019,3,2019-03
동작구,패스트푸드점,83,5.4,10,102,2019,3,2019-03
동작구,양식음식점,120,5.8,8,19,2019,3,2019-03
동작구,일식음식점,182,7.2,15,26,2019,3,2019-03
동작구,중식음식점,145,7.5,12,14,2019,3,2019-03
동작구,한식음식점,1659,3.6,66,187,2019,3,2019-03
영등포구,전자상거래업,1310,0.8,10,5,2019,3,2019-03
영등포구,화장품,909,2.6,25,64,2019,3,2019-03
영등포구,문구,200,2.3,5,19,2019,3,2019-03
영등포구,의약품,470,1.6,8,26,2019,3,2019-03
영등포구,편의점,43,2.4,13,506,2019,3,2019-03
영등포구,슈퍼마켓,730,4.4,33,13,2019,3,2019-03
영등포구,여관,242,3.3,8,0,2019,3,2019-03
영등포구,커피-음료,627,4.1,39,323,2019,3,2019-03
영등포구,치킨전문점,105,3.9,10,153,2019,3,2019-03
영등포구,패스트푸드점,100,1.3,3,125,2019,3,2019-03
영등포구,양식음식점,246,3.9,11,35,2019,3,2019-03
영등포구,일식음식점,259,5.2,16,47,2019,3,2019-03
영등포구,중식음식점,576,5.5,33,22,2019,3,2019-03
영등포구,한식음식점,2909,4.1,134,354,2019,3,2019-03
금천구,전자상거래업,1407,1.8,25,7,2019,3,2019-03
금천구,화장품,652,4.4,30,34,2019,3,2019-03
금천구,문구,150,1.8,3,14,2019,3,2019-03
금천구,의약품,230,0.8,2,9,2019,3,2019-03
금천구,편의점,17,3.4,10,280,2019,3,2019-03
금천구,슈퍼마켓,383,3.1,12,6,2019,3,2019-03
금천구,여관,82,4.9,4,0,2019,3,2019-03
금천구,커피-음료,241,7.2,29,163,2019,3,2019-03
금천구,치킨전문점,74,5.7,10,102,2019,3,2019-03
금천구,패스트푸드점,45,5.0,5,55,2019,3,2019-03
금천구,양식음식점,66,6.1,5,16,2019,3,2019-03
금천구,일식음식점,74,3.2,3,21,2019,3,2019-03
금천구,중식음식점,173,3.8,7,12,2019,3,2019-03
금천구,한식음식점,1462,4.1,68,199,2019,3,2019-03
구로구,전자상거래업,1170,2.1,25,5,2019,3,2019-03
구로구,화장품,720,4.3,33,50,2019,3,2019-03
구로구,문구,151,0.6,1,19,2019,3,2019-03
구로구,의약품,290,1.3,4,17,2019,3,2019-03
구로구,편의점,24,3.5,13,350,2019,3,2019-03
구로구,슈퍼마켓,575,4.6,27,12,2019,3,2019-03
구로구,여관,129,2.3,3,0,2019,3,2019-03
구로구,커피-음료,289,5.0,23,168,2019,3,2019-03
구로구,치킨전문점,94,4.7,12,162,2019,3,2019-03
구로구,패스트푸드점,77,1.2,2,87,2019,3,2019-03
구로구,양식음식점,101,8.1,10,23,2019,3,2019-03
구로구,일식음식점,127,8.0,12,23,2019,3,2019-03
구로구,중식음식점,351,7.7,28,14,2019,3,2019-03
구로구,한식음식점,1930,4.5,100,279,2019,3,2019-03
강서구,전자상거래업,1794,0.7,13,3,2019,3,2019-03
강서구,화장품,879,5.0,47,68,2019,3,2019-03
강서구,문구,211,1.7,4,22,2019,3,2019-03
강서구,의약품,369,4.5,18,27,2019,3,2019-03
강서구,편의점,42,4.2,25,557,2019,3,2019-03
강서구,슈퍼마켓,594,3.6,22,25,2019,3,2019-03
강서구,여관,171,5.8,10,0,2019,3,2019-03
강서구,커피-음료,522,6.4,49,242,2019,3,2019-03
강서구,치킨전문점,118,5.6,18,203,2019,3,2019-03
강서구,패스트푸드점,93,2.7,6,132,2019,3,2019-03
강서구,양식음식점,165,7.9,16,38,2019,3,2019-03
강서구,일식음식점,228,5.1,14,47,2019,3,2019-03
강서구,중식음식점,184,6.3,13,22,2019,3,2019-03
강서구,한식음식점,2473,4.0,114,370,2019,3,2019-03
양천구,전자상거래업,904,1.0,9,1,2019,3,2019-03
양천구,화장품,524,3.9,22,42,2019,3,2019-03
양천구,문구,123,1.5,2,14,2019,3,2019-03
양천구,의약품,240,1.2,3,20,2019,3,2019-03
양천구,편의점,27,3.3,11,305,2019,3,2019-03
양천구,슈퍼마켓,428,2.7,12,11,2019,3,2019-03
양천구,여관,28,10.7,3,0,2019,3,2019-03
양천구,커피-음료,296,4.0,17,130,2019,3,2019-03
양천구,치킨전문점,86,6.3,14,138,2019,3,2019-03
양천구,패스트푸드점,67,4.9,8,96,2019,3,2019-03
양천구,양식음식점,95,8.0,10,30,2019,3,2019-03
양천구,일식음식점,128,4.9,7,14,2019,3,2019-03
양천구,중식음식점,105,3.5,4,8,2019,3,2019-03
양천구,한식음식점,1499,3.0,50,184,2019,3,2019-03
마포구,전자상거래업,1757,1.0,18,7,2019,3,2019-03
마포구,화장품,871,3.6,35,88,2019,3,2019-03
마포구,문구,205,1.3,3,24,2019,3,2019-03
마포구,의약품,313,0.9,3,20,2019,3,2019-03
마포구,편의점,46,3.1,18,535,2019,3,2019-03
마포구,슈퍼마켓,534,6.2,34,14,2019,3,2019-03
마포구,여관,104,4.8,5,0,2019,3,2019-03
마포구,커피-음료,1228,5.4,82,287,2019,3,2019-03
마포구,치킨전문점,105,4.2,11,158,2019,3,2019-03
마포구,패스트푸드점,191,2.6,8,115,2019,3,2019-03
마포구,양식음식점,764,4.4,36,58,2019,3,2019-03
마포구,일식음식점,511,6.4,38,79,2019,3,2019-03
마포구,중식음식점,295,5.3,17,27,2019,3,2019-03
마포구,한식음식점,2904,4.4,143,331,2019,3,2019-03
서대문구,전자상거래업,844,1.2,10,3,2019,3,2019-03
서대문구,화장품,402,3.1,14,53,2019,3,2019-03
서대문구,문구,96,4.6,5,13,2019,3,2019-03
서대문구,의약품,206,2.8,6,10,2019,3,2019-03
서대문구,편의점,25,2.8,9,302,2019,3,2019-03
서대문구,슈퍼마켓,388,3.0,12,12,2019,3,2019-03
서대문구,여관,101,3.9,4,1,2019,3,2019-03
서대문구,커피-음료,339,5.1,26,173,2019,3,2019-03
서대문구,치킨전문점,82,4.8,10,127,2019,3,2019-03
서대문구,패스트푸드점,97,4.1,8,100,2019,3,2019-03
서대문구,양식음식점,213,7.9,19,28,2019,3,2019-03
서대문구,일식음식점,167,3.7,7,20,2019,3,2019-03
서대문구,중식음식점,161,5.8,10,11,2019,3,2019-03
서대문구,한식음식점,1612,3.4,60,174,2019,3,2019-03
은평구,전자상거래업,977,0.5,5,4,2019,3,2019-03
은평구,화장품,561,4.6,28,52,2019,3,2019-03
은평구,문구,103,0.0,0,12,2019,3,2019-03
은평구,의약품,271,2.0,6,24,2019,3,2019-03
은평구,편의점,33,2.9,11,347,2019,3,2019-03
은평구,슈퍼마켓,460,5.3,25,9,2019,3,2019-03
은평구,여관,100,6.9,7,1,2019,3,2019-03
은평구,커피-음료,367,6.2,31,130,2019,3,2019-03
은평구,치킨전문점,98,7.6,19,152,2019,3,2019-03
은평구,패스트푸드점,101,2.7,5,84,2019,3,2019-03
은평구,양식음식점,104,4.3,5,12,2019,3,2019-03
은평구,일식음식점,135,5.8,9,20,2019,3,2019-03
은평구,중식음식점,134,2.1,3,9,2019,3,2019-03
은평구,한식음식점,1836,4.3,87,179,2019,3,2019-03
노원구,전자상거래업,971,0.6,6,0,2019,3,2019-03
노원구,화장품,592,5.0,33,70,2019,3,2019-03
노원구,문구,104,4.2,5,16,2019,3,2019-03
노원구,의약품,284,1.3,4,18,2019,3,2019-03
노원구,편의점,23,3.3,12,337,2019,3,2019-03
노원구,슈퍼마켓,457,3.4,16,16,2019,3,2019-03
노원구,여관,34,2.9,1,0,2019,3,2019-03
노원구,커피-음료,390,5.7,32,174,2019,3,2019-03
노원구,치킨전문점,127,4.3,13,176,2019,3,2019-03
노원구,패스트푸드점,86,5.1,10,109,2019,3,2019-03
노원구,양식음식점,127,7.7,12,28,2019,3,2019-03
노원구,일식음식점,136,6.4,10,20,2019,3,2019-03
노원구,중식음식점,120,3.0,4,14,2019,3,2019-03
노원구,한식음식점,1762,4.5,90,227,2019,3,2019-03
도봉구,전자상거래업,707,1.1,8,1,2019,3,2019-03
도봉구,화장품,319,3.8,13,23,2019,3,2019-03
도봉구,문구,79,1.1,1,11,2019,3,2019-03
도봉구,의약품,153,1.8,3,15,2019,3,2019-03
도봉구,편의점,17,2.6,6,213,2019,3,2019-03
도봉구,슈퍼마켓,311,6.9,22,9,2019,3,2019-03
도봉구,여관,32,6.3,2,0,2019,3,2019-03
도봉구,커피-음료,240,5.9,18,65,2019,3,2019-03
도봉구,치킨전문점,98,5.3,11,110,2019,3,2019-03
도봉구,패스트푸드점,52,1.9,2,52,2019,3,2019-03
도봉구,양식음식점,78,9.2,8,9,2019,3,2019-03
도봉구,일식음식점,78,5.7,5,9,2019,3,2019-03
도봉구,중식음식점,82,4.7,4,3,2019,3,2019-03
도봉구,한식음식점,1312,3.9,55,109,2019,3,2019-03
강북구,전자상거래업,853,0.8,7,1,2019,3,2019-03
강북구,화장품,320,4.3,15,27,2019,3,2019-03
강북구,문구,71,1.3,1,5,2019,3,2019-03
강북구,의약품,206,2.7,6,14,2019,3,2019-03
강북구,편의점,19,6.5,18,258,2019,3,2019-03
강북구,슈퍼마켓,399,3.7,15,6,2019,3,2019-03
강북구,여관,206,8.7,18,1,2019,3,2019-03
강북구,커피-음료,278,5.0,18,80,2019,3,2019-03
강북구,치킨전문점,105,5.6,12,111,2019,3,2019-03
강북구,패스트푸드점,64,0.8,1,64,2019,3,2019-03
강북구,양식음식점,64,7.0,5,7,2019,3,2019-03
강북구,일식음식점,110,5.8,7,10,2019,3,2019-03
강북구,중식음식점,103,2.7,3,8,2019,3,2019-03
강북구,한식음식점,1740,4.7,88,148,2019,3,2019-03
성북구,전자상거래업,1156,1.0,12,1,2019,3,2019-03
성북구,화장품,467,4.8,25,54,2019,3,2019-03
성북구,문구,125,5.0,7,14,2019,3,2019-03
성북구,의약품,268,3.1,9,21,2019,3,2019-03
성북구,편의점,19,4.2,15,342,2019,3,2019-03
성북구,슈퍼마켓,478,4.5,22,16,2019,3,2019-03
성북구,여관,91,3.2,3,2,2019,3,2019-03
성북구,커피-음료,391,4.0,22,162,2019,3,2019-03
성북구,치킨전문점,90,5.7,14,154,2019,3,2019-03
성북구,패스트푸드점,97,3.6,7,97,2019,3,2019-03
성북구,양식음식점,175,5.0,10,24,2019,3,2019-03
성북구,일식음식점,154,2.9,5,19,2019,3,2019-03
성북구,중식음식점,151,4.9,8,11,2019,3,2019-03
성북구,한식음식점,1810,5.0,98,166,2019,3,2019-03
중랑구,전자상거래업,997,0.6,6,2,2019,3,2019-03
중랑구,화장품,403,4.8,22,54,2019,3,2019-03
중랑구,문구,107,2.7,3,6,2019,3,2019-03
중랑구,의약품,251,1.9,5,10,2019,3,2019-03
중랑구,편의점,23,3.5,11,294,2019,3,2019-03
중랑구,슈퍼마켓,460,4.9,23,6,2019,3,2019-03
중랑구,여관,111,2.7,3,0,2019,3,2019-03
중랑구,커피-음료,292,5.7,22,93,2019,3,2019-03
중랑구,치킨전문점,90,3.2,7,131,2019,3,2019-03
중랑구,패스트푸드점,62,6.0,8,71,2019,3,2019-03
중랑구,양식음식점,80,2.2,2,10,2019,3,2019-03
중랑구,일식음식점,113,4.2,5,7,2019,3,2019-03
중랑구,중식음식점,89,5.2,5,8,2019,3,2019-03
중랑구,한식음식점,1975,4.5,96,158,2019,3,2019-03
동대문구,전자상거래업,1414,1.9,27,2,2019,3,2019-03
동대문구,화장품,526,6.5,37,40,2019,3,2019-03
동대문구,문구,107,2.6,3,9,2019,3,2019-03
동대문구,의약품,545,3.6,20,13,2019,3,2019-03
동대문구,편의점,24,4.2,17,378,2019,3,2019-03
동대문구,슈퍼마켓,555,3.2,18,10,2019,3,2019-03
동대문구,여관,159,4.4,7,0,2019,3,2019-03
동대문구,커피-음료,375,2.3,12,138,2019,3,2019-03
동대문구,치킨전문점,95,6.6,16,146,2019,3,2019-03
동대문구,패스트푸드점,80,4.0,7,95,2019,3,2019-03
동대문구,양식음식점,164,3.8,7,19,2019,3,2019-03
동대문구,일식음식점,142,5.7,9,15,2019,3,2019-03
동대문구,중식음식점,198,5.4,11,6,2019,3,2019-03
동대문구,한식음식점,2142,4.2,97,191,2019,3,2019-03
광진구,전자상거래업,1016,0.6,6,4,2019,3,2019-03
광진구,화장품,509,3.1,17,47,2019,3,2019-03
광진구,문구,112,1.6,2,13,2019,3,2019-03
광진구,의약품,259,2.1,6,23,2019,3,2019-03
광진구,편의점,26,4.3,17,374,2019,3,2019-03
광진구,슈퍼마켓,427,3.0,13,8,2019,3,2019-03
광진구,여관,109,3.6,4,1,2019,3,2019-03
광진구,커피-음료,467,3.4,21,154,2019,3,2019-03
광진구,치킨전문점,95,4.3,10,140,2019,3,2019-03
광진구,패스트푸드점,95,3.1,6,97,2019,3,2019-03
광진구,양식음식점,196,6.5,14,20,2019,3,2019-03
광진구,일식음식점,194,4.0,9,33,2019,3,2019-03
광진구,중식음식점,212,5.3,12,13,2019,3,2019-03
광진구,한식음식점,1878,3.7,78,222,2019,3,2019-03
성동구,전자상거래업,1281,0.8,10,5,2019,3,2019-03
성동구,화장품,473,2.8,14,30,2019,3,2019-03
성동구,문구,105,4.2,5,13,2019,3,2019-03
성동구,의약품,227,4.1,10,14,2019,3,2019-03
성동구,편의점,24,2.7,9,306,2019,3,2019-03
성동구,슈퍼마켓,379,4.1,16,13,2019,3,2019-03
성동구,여관,90,2.2,2,0,2019,3,2019-03
성동구,커피-음료,458,3.8,23,141,2019,3,2019-03
성동구,치킨전문점,62,4.7,9,128,2019,3,2019-03
성동구,패스트푸드점,82,4.4,7,76,2019,3,2019-03
성동구,양식음식점,177,3.0,6,25,2019,3,2019-03
성동구,일식음식점,142,2.4,4,23,2019,3,2019-03
성동구,중식음식점,118,4.6,6,13,2019,3,2019-03
성동구,한식음식점,1675,3.8,71,173,2019,3,2019-03
용산구,전자상거래업,1137,0.9,10,5,2019,3,2019-03
용산구,화장품,399,4.8,22,61,2019,3,2019-03
용산구,문구,136,2.8,4,8,2019,3,2019-03
